# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458331.8461914       0.9963117       0.0010960            nan   3142.9866698      3.4574225   3154.6218916
2458331.8670044       1.0004495       0.0010965            nan   3155.9336800      3.4590835   3154.5158125
2458331.8878784       1.0001789       0.0010964            nan   3154.9721277      3.4585370   3154.4077192
2458331.9086914       1.0021208       0.0010962            nan   3160.9874515      3.4578737   3154.2977949
2458331.9295044       0.9997654       0.0010958            nan   3153.4457954      3.4564000   3154.1857954
2458331.9503784       1.0009598       0.0010955            nan   3157.0982947      3.4553595   3154.0711103
2458331.9711914       0.9965680       0.0010943            nan   3143.1313790      3.4514508   3153.9556013
2458331.9920044       0.9998294       0.0010943            nan   3153.2989789      3.4512013   3153.8369795
2458332.0128784       0.9970297       0.0010936            nan   3144.3510138      3.4488910   3153.7186323
2458332.0336914       0.9999097       0.0010942            nan   3153.3142206      3.4505232   3153.5990950
2458332.0545044       0.9991987       0.0010942            nan   3150.9536390      3.4504516   3153.4804121
