# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458549.7810669       1.0007958       0.0010918            nan   3346.7402080      3.6509214   3344.0788498
2458549.8018799       0.9982230       0.0010973            nan   3338.1170030      3.6694857   3344.0595322
2458549.8226929       1.0003954       0.0010908            nan   3345.3654346      3.6475670   3344.0430451
2458549.8435669       0.9999134       0.0010915            nan   3343.7390526      3.6499886   3344.0286942
2458549.8643799       1.0012637       0.0010916            nan   3348.2416831      3.6502657   3344.0158367
2458549.8852539       1.0009432       0.0010921            nan   3347.1569328      3.6519122   3344.0027104
2458549.9060669       0.9999598       0.0010928            nan   3343.8550236      3.6542170   3343.9893856
2458549.9269409       1.0006036       0.0010937            nan   3345.9944518      3.6573133   3343.9759026
2458549.9477539       0.9999948       0.0010918            nan   3343.9446567      3.6510535   3343.9621220
2458549.9685669       0.9989597       0.0010907            nan   3340.4690095      3.6473073   3343.9478817
2458549.9894409       0.9997475       0.0010916            nan   3343.0888066      3.6501624   3343.9330082
2458550.0102539       1.0008706       0.0010932            nan   3346.8290044      3.6556838   3343.9178543
2458550.0310669       1.0001462       0.0010913            nan   3344.3908461      3.6492405   3343.9018231
2458550.0519409       0.9999202       0.0010919            nan   3343.6180124      3.6512921   3343.8848629
2458550.0727539       1.0006988       0.0010927            nan   3346.2042808      3.6539651   3343.8674336
2458550.0935669       0.9987721       0.0010917            nan   3339.7429415      3.6505348   3343.8488827
2458550.1144409       1.0010849       0.0010915            nan   3347.4574373      3.6499440   3343.8296013
2458550.1352539       1.0006219       0.0010914            nan   3345.8889904      3.6494343   3343.8094807
2458550.1560669       0.9995247       0.0010925            nan   3342.1997015      3.6531903   3343.7891522
2458550.1769409       1.0001792       0.0010905            nan   3344.3675912      3.6464079   3343.7682419
2458550.1977539       0.9988447       0.0010920            nan   3339.8843898      3.6514543   3343.7474575
2458550.2185669       1.0000038       0.0010915            nan   3343.7402802      3.6497290   3343.7275830
2458550.2394409       1.0006832       0.0010912            nan   3345.9922984      3.6486311   3343.7078934
2458550.2602539       1.0009172       0.0010918            nan   3346.7557776      3.6505195   3343.6887799
2458550.2810669       0.9993708       0.0010939            nan   3341.5659247      3.6577317   3343.6695957
2458550.3019409       1.0003168       0.0010913            nan   3344.7106753      3.6490198   3343.6513024
2458550.3227539       1.0013610       0.0010911            nan   3348.1853896      3.6483662   3343.6347962
2458550.3435669       0.9981610       0.0010916            nan   3337.4706384      3.6498013   3343.6195393
2458550.3644409       0.9991683       0.0010912            nan   3340.8260591      3.6485567   3343.6071015
2458550.3852539       0.9992875       0.0010917            nan   3341.2149958      3.6502168   3343.5972500
2458550.4060669       0.9986114       0.0010910            nan   3338.9470703      3.6478622   3343.5900936
2458550.4269409       1.0015289       0.0010915            nan   3348.6970281      3.6496402   3343.5851593
2458550.4477539       0.9996443       0.0010910            nan   3342.3926783      3.6478743   3343.5818424
2458550.4685669       0.9988225       0.0010914            nan   3339.6417771      3.6490789   3343.5788174
2458550.4894409       0.9974141       0.0010910            nan   3334.9306615      3.6479678   3343.5768776
2458550.5102539       0.9987610       0.0010944            nan   3339.4316450      3.6592529   3343.5743103
2458550.5310669       1.0008059       0.0010920            nan   3346.2642694      3.6512643   3343.5697785
2458550.5519409       1.0001398       0.0010917            nan   3344.0300810      3.6502543   3343.5627442
2458550.5727539       1.0000886       0.0010924            nan   3343.8478050      3.6523429   3343.5516472
2458550.5935669       1.0007219       0.0010918            nan   3345.9489460      3.6504787   3343.5352535
2458550.6144409       1.0004697       0.0010922            nan   3345.0831325      3.6516476   3343.5126496
2458550.6352539       0.9999926       0.0010924            nan   3343.4583671      3.6522611   3343.4830380
2458550.6560669       1.0005562       0.0010927            nan   3345.3056808      3.6532198   3343.4460907
2458550.6769409       1.0021158       0.0010913            nan   3350.4747591      3.6485865   3343.4009228
2458550.6977539       0.9999520       0.0010929            nan   3343.1870906      3.6539222   3343.3474598
2458550.7185669       1.0009220       0.0010935            nan   3346.3687184      3.6557360   3343.2863674
2458550.7394409       1.0011241       0.0010920            nan   3346.9756195      3.6507671   3343.2173901
2458550.7602539       1.0003727       0.0010915            nan   3344.3880737      3.6488867   3343.1421166
2458550.7810669       1.0011569       0.0010921            nan   3346.9289840      3.6510810   3343.0613804
2458550.8019409       0.9997542       0.0010915            nan   3342.1546295      3.6487016   3342.9764309
2458550.8227539       0.9987972       0.0010919            nan   3338.8693693      3.6499913   3342.8902874
2458550.8435669       1.0005348       0.0010938            nan   3344.5910759      3.6563813   3342.8035011
